Travel Month,Travel Year,Op Airline Code,Airline Code,Origin Code,Origin Name,Destination Name,Destination Code,Thru Point Name,Thru Point Code,Equipment Code,Equipment Name,Flights,Seats,Seats/ Dep,Block Mins,Average KMs
Jul 2016,2016,FD,FD,NAW,"Narathiwat, TH","Bangkok, TH",DMK,,,320,320 (A320),31,5580,180,2790,838
Jul 2016,2016,FD,FD,NNT,"Nan, TH","Bangkok, TH",DMK,,,320,320 (A320),62,11160,180,4185,541
Jul 2016,2016,FD,FD,NST,"Nakhon Si Thammarat, TH","Bangkok, TH",DMK,,,320,320 (A320),124,22320,180,9300,610
Jul 2016,2016,FD,FD,PHS,"Phitsanulok, TH","Bangkok, TH",DMK,,,320,320 (A320),62,11160,180,3410,320
Jul 2016,2016,FD,FD,ROI,"Roi Et, TH","Bangkok, TH",DMK,,,320,320 (A320),62,11160,180,3875,418
Jul 2016,2016,FD,FD,SNO,"Sakon Nakhon, TH","Bangkok, TH",DMK,,,320,320 (A320),31,5580,180,1705,521
Jul 2016,2016,FD,FD,TST,"Trang, TH","Bangkok, TH",DMK,,,320,320 (A320),93,16740,180,7285,718
Jul 2016,2016,FD,FD,UBP,"Ubon Ratchathani, TH","Bangkok, TH",DMK,,,320,320 (A320),62,11160,180,4030,483
Jul 2016,2016,FD,FD,URT,"Surat Thani, TH","Bangkok, TH",DMK,,,320,320 (A320),186,33480,180,12865,552
Jul 2016,2016,FD,FD,URT,"Surat Thani, TH","Chiang Mai, TH",CNX,,,320,320 (A320),31,5580,180,3255,1067
Jul 2016,2016,FD,FD,UTH,"Udon Thani, TH","Bangkok, TH",DMK,,,320,320 (A320),93,16740,180,5425,451
Jul 2016,2016,FD,FD,UTH,"Udon Thani, TH","Phuket, TH",HKT,,,320,320 (A320),31,5580,180,3410,1135
Jul 2016,2016,FD,FD,UTH,"Udon Thani, TH","U-Tapao, TH",UTP,,,320,320 (A320),31,5580,180,2130,555
Jul 2016,2016,FD,FD,UTP,"U-Tapao, TH","Chiang Mai, TH",CNX,,,320,320 (A320),45,8100,180,3150,708
Jul 2016,2016,FD,FD,UTP,"U-Tapao, TH","Hat Yai, TH",HDY,,,320,320 (A320),17,3060,180,1190,639
Jul 2016,2016,FD,FD,UTP,"U-Tapao, TH","Udon Thani, TH",UTH,,,320,320 (A320),31,5580,180,2170,555
Jul 2016,2016,K8,K8,CNX,"Chiang Mai, TH","Hua Hin, TH",HHQ,,,CNC,CNC (Cessna),14,140,10,1680,687
Jul 2016,2016,K8,K8,CNX,"Chiang Mai, TH","Khon Kaen, TH",KKC,,,CNC,CNC (Cessna),31,310,10,2170,480
Jul 2016,2016,K8,K8,CNX,"Chiang Mai, TH","Mae Hong Son, TH",HGN,,,CNC,CNC (Cessna),93,930,10,3100,119
Jul 2016,2016,K8,K8,CNX,"Chiang Mai, TH","Nan, TH",NNT,,,CNC,CNC (Cessna),10,100,10,450,192
Jul 2016,2016,K8,K8,CNX,"Chiang Mai, TH","Pai, TH",PYY,,,CNC,CNC (Cessna),15,150,10,375,87
Jul 2016,2016,K8,K8,CNX,"Chiang Mai, TH","Phitsanulok, TH",PHS,,,CNC,CNC (Cessna),18,180,10,1080,259
Jul 2016,2016,K8,K8,CNX,"Chiang Mai, TH","U-Tapao, TH",UTP,,,CNC,CNC (Cessna),13,130,10,1560,708
Jul 2016,2016,K8,K8,CNX,"Chiang Mai, TH","Ubon Ratchathani, TH",UBP,,,CNC,CNC (Cessna),31,310,10,3410,740
Jul 2016,2016,K8,K8,HGN,"Mae Hong Son, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),93,930,10,3100,119
Jul 2016,2016,K8,K8,HHQ,"Hua Hin, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),14,140,10,1680,687
Jul 2016,2016,K8,K8,KKC,"Khon Kaen, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),31,310,10,2170,480
Jul 2016,2016,K8,K8,NNT,"Nan, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),10,100,10,400,192
Jul 2016,2016,K8,K8,PHS,"Phitsanulok, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),18,180,10,1080,259
Jul 2016,2016,K8,K8,PYY,"Pai, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),15,150,10,375,87
Jul 2016,2016,K8,K8,UBP,"Ubon Ratchathani, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),31,310,10,3410,740
Jul 2016,2016,K8,K8,UTP,"U-Tapao, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),13,130,10,1560,708
Jul 2016,2016,OX,OX,DMK,"Bangkok, TH","Phuket, TH",HKT,,,767,767 (B767 Passenger),13,2808,216,1040,689
Jul 2016,2016,OX,OX,HKT,"Phuket, TH","Bangkok, TH",DMK,,,767,767 (B767 Passenger),13,2808,216,17810,689
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,319,319 (A319),29,4128,142.3,2175,565
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,320,320 (A320),179,28998,162,13580,565
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Chiang Rai, TH",CEI,,,319,319 (A319),62,8706,140.4,4960,666
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Ko Samui, TH",USM,,,319,319 (A319),493,67620,137.2,31890,465
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Ko Samui, TH",USM,,,AT7,AT7 (ATR-72),31,2170,70,2790,465
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Ko Samui, TH",USM,,,ATR,ATR (ATR-42/72),93,6510,70,8370,465
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Krabi, TH",KBV,,,319,319 (A319),23,3198,139,1955,649
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Krabi, TH",KBV,,,320,320 (A320),70,11340,162,5950,649
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Lampang, TH",LPT,,,ATR,ATR (ATR-42/72),93,6510,70,8370,497
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,320,320 (A320),279,45198,162,23715,673
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Sukhothai, TH",THS,,,AT7,AT7 (ATR-72),48,3360,70,3600,377
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Sukhothai, TH",THS,,,ATR,ATR (ATR-42/72),31,2170,70,2325,377
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Trat, TH",TDX,,,AT7,AT7 (ATR-72),31,2170,70,1860,233
Jul 2016,2016,PG,PG,BKK,"Bangkok, TH","Trat, TH",TDX,,,ATR,ATR (ATR-42/72),62,4340,70,3720,233
Jul 2016,2016,PG,PG,CEI,"Chiang Rai, TH","Bangkok, TH",BKK,,,319,319 (A319),62,8706,140.4,4960,666
Jul 2016,2016,PG,PG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,319,319 (A319),13,1824,140.3,1040,565
Jul 2016,2016,PG,PG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,320,320 (A320),179,28998,162,14320,565
Jul 2016,2016,PG,PG,CNX,"Chiang Mai, TH","Ko Samui, TH",USM,,,319,319 (A319),47,6768,144,4935,1027
Jul 2016,2016,PG,PG,CNX,"Chiang Mai, TH","Mae Hong Son, TH",HGN,,,AT7,AT7 (ATR-72),44,3080,70,1980,119
Jul 2016,2016,PG,PG,CNX,"Chiang Mai, TH","Phuket, TH",HKT,,,320,320 (A320),31,5022,162,3875,1181
Jul 2016,2016,PG,PG,HDY,"Hat Yai, TH","Phuket, TH",HKT,,,ATR,ATR (ATR-42/72),31,2170,70,1860,264
Jul 2016,2016,PG,PG,HGN,"Mae Hong Son, TH","Chiang Mai, TH",CNX,,,AT7,AT7 (ATR-72),44,2640,60,1760,119
Jul 2016,2016,PG,PG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,320,320 (A320),279,45198,162,23715,673
Jul 2016,2016,PG,PG,HKT,"Phuket, TH","Chiang Mai, TH",CNX,,,320,320 (A320),31,5022,162,3875,1181
Jul 2016,2016,PG,PG,HKT,"Phuket, TH","Hat Yai, TH",HDY,,,ATR,ATR (ATR-42/72),31,2170,70,1860,264
Jul 2016,2016,PG,PG,HKT,"Phuket, TH","Ko Samui, TH",USM,,,ATR,ATR (ATR-42/72),155,10850,70,8525,249
Jul 2016,2016,PG,PG,HKT,"Phuket, TH","U-Tapao, TH",UTP,,,ATR,ATR (ATR-42/72),31,2170,70,2945,586
Jul 2016,2016,PG,PG,KBV,"Krabi, TH","Bangkok, TH",BKK,,,319,319 (A319),23,3198,139,1955,649
Jul 2016,2016,PG,PG,KBV,"Krabi, TH","Bangkok, TH",BKK,,,320,320 (A320),70,11340,162,5950,649
Jul 2016,2016,PG,PG,KBV,"Krabi, TH","Ko Samui, TH",USM,,,ATR,ATR (ATR-42/72),31,2170,70,1550,200
Jul 2016,2016,PG,PG,LPT,"Lampang, TH","Bangkok, TH",BKK,,,ATR,ATR (ATR-42/72),93,6510,70,8370,497
Jul 2016,2016,PG,PG,TDX,"Trat, TH","Bangkok, TH",BKK,,,AT7,AT7 (ATR-72),31,2170,70,1860,233
Jul 2016,2016,PG,PG,TDX,"Trat, TH","Bangkok, TH",BKK,,,ATR,ATR (ATR-42/72),62,4340,70,3720,233
Jul 2016,2016,PG,PG,THS,"Sukhothai, TH","Bangkok, TH",BKK,,,AT7,AT7 (ATR-72),48,3360,70,3600,377
Jul 2016,2016,PG,PG,THS,"Sukhothai, TH","Bangkok, TH",BKK,,,ATR,ATR (ATR-42/72),31,2170,70,2325,377
Jul 2016,2016,PG,PG,USM,"Ko Samui, TH","Bangkok, TH",BKK,,,319,319 (A319),509,69930,137.4,33085,465
Jul 2016,2016,PG,PG,USM,"Ko Samui, TH","Bangkok, TH",BKK,,,AT7,AT7 (ATR-72),31,2170,70,2790,465
Jul 2016,2016,PG,PG,USM,"Ko Samui, TH","Bangkok, TH",BKK,,,ATR,ATR (ATR-42/72),93,6510,70,8370,465
Jul 2016,2016,PG,PG,USM,"Ko Samui, TH","Chiang Mai, TH",CNX,,,319,319 (A319),31,4464,144,3410,1027
Jul 2016,2016,PG,PG,USM,"Ko Samui, TH","Krabi, TH",KBV,,,ATR,ATR (ATR-42/72),31,2170,70,1705,200
Jul 2016,2016,PG,PG,USM,"Ko Samui, TH","Phuket, TH",HKT,,,ATR,ATR (ATR-42/72),155,10850,70,9300,249
Jul 2016,2016,PG,PG,USM,"Ko Samui, TH","U-Tapao, TH",UTP,,,ATR,ATR (ATR-42/72),31,2170,70,2480,360
Jul 2016,2016,PG,PG,UTP,"U-Tapao, TH","Ko Samui, TH",USM,,,ATR,ATR (ATR-42/72),31,2170,70,2170,360
Jul 2016,2016,PG,PG,UTP,"U-Tapao, TH","Phuket, TH",HKT,,,ATR,ATR (ATR-42/72),31,2170,70,3100,586
Jul 2016,2016,SL,SL,CEI,"Chiang Rai, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),31,5239,169,2480,666
Jul 2016,2016,SL,SL,CEI,"Chiang Rai, TH","Bangkok, TH",DMK,,,739,739 (B737-900 Passenger),78,16770,215,6240,666
Jul 2016,2016,SL,SL,CNX,"Chiang Mai, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),60,10140,169,4500,565
Jul 2016,2016,SL,SL,CNX,"Chiang Mai, TH","Bangkok, TH",DMK,,,739,739 (B737-900 Passenger),263,56545,215,20345,565
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Chiang Mai, TH",CNX,,,738,738 (B737-800 Passenger),60,10140,169,4345,565
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Chiang Mai, TH",CNX,,,739,739 (B737-900 Passenger),263,56545,215,20395,565
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Chiang Rai, TH",CEI,,,738,738 (B737-800 Passenger),31,5239,169,2480,666
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Chiang Rai, TH",CEI,,,739,739 (B737-900 Passenger),78,16770,215,6475,666
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Hat Yai, TH",HDY,,,738,738 (B737-800 Passenger),31,5239,169,2170,772
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Hat Yai, TH",HDY,,,739,739 (B737-900 Passenger),235,50525,215,20685,772
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Krabi, TH",KBV,,,738,738 (B737-800 Passenger),48,8112,169,3925,666
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Krabi, TH",KBV,,,739,739 (B737-900 Passenger),69,14835,215,5140,666
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Nakhon Si Thammarat, TH",NST,,,738,738 (B737-800 Passenger),106,17914,169,7355,610
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Phuket, TH",HKT,,,738,738 (B737-800 Passenger),93,15717,169,6975,689
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Phuket, TH",HKT,,,739,739 (B737-900 Passenger),62,13330,215,5270,689
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Surat Thani, TH",URT,,,738,738 (B737-800 Passenger),17,2873,169,1190,552
Jul 2016,2016,SL,SL,DMK,"Bangkok, TH","Surat Thani, TH",URT,,,739,739 (B737-900 Passenger),111,23865,215,7925,552
Jul 2016,2016,SL,SL,HDY,"Hat Yai, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),31,5239,169,2430,772
Jul 2016,2016,SL,SL,HDY,"Hat Yai, TH","Bangkok, TH",DMK,,,739,739 (B737-900 Passenger),235,50525,215,20880,772
Jul 2016,2016,SL,SL,HDY,"Hat Yai, TH","Udon Thani, TH",UTH,,,738,738 (B737-800 Passenger),31,5239,169,4030,1186
Jul 2016,2016,SL,SL,HKT,"Phuket, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),93,15717,169,8370,689
Jul 2016,2016,SL,SL,HKT,"Phuket, TH","Bangkok, TH",DMK,,,739,739 (B737-900 Passenger),62,13330,215,5270,689
Jul 2016,2016,SL,SL,KBV,"Krabi, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),48,8112,169,3925,666
Jul 2016,2016,SL,SL,KBV,"Krabi, TH","Bangkok, TH",DMK,,,739,739 (B737-900 Passenger),93,19995,215,7905,666
Jul 2016,2016,SL,SL,NST,"Nakhon Si Thammarat, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),106,17914,169,7755,610
Jul 2016,2016,SL,SL,URT,"Surat Thani, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),17,2873,169,1020,552
Jul 2016,2016,SL,SL,URT,"Surat Thani, TH","Bangkok, TH",DMK,,,739,739 (B737-900 Passenger),111,23865,215,7770,552
Jul 2016,2016,SL,SL,UTH,"Udon Thani, TH","Hat Yai, TH",HDY,,,738,738 (B737-800 Passenger),31,5239,169,4315,1186
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,330,330 (A330),9,2691,299,630,565
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,333,333 (A330-300),62,18910,305,4650,565
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,773,773 (B777-300 Passenger),60,21328,355.5,4510,565
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,777,777 (B777 Passenger),2,618,309,140,565
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Ko Samui, TH",USM,,,734,734 (B737-400),62,9238,149,4030,465
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Krabi, TH",KBV,,,330,330 (A330),31,9269,299,2480,649
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Krabi, TH",KBV,,,333,333 (A330-300),31,9455,305,2480,649
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,330,330 (A330),33,9867,299,2645,673
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,333,333 (A330-300),93,28365,305,7409,673
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,744,744 (B747-400 Passenger),28,10500,375,2380,673
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,747,747 (B747 Passenger),3,1122,374,255,673
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,773,773 (B777-300 Passenger),40,14016,350.4,3205,673
Jul 2016,2016,TG,TG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,777,777 (B777 Passenger),51,15759,309,4225,673
Jul 2016,2016,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,330,330 (A330),9,2691,299,630,565
Jul 2016,2016,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,333,333 (A330-300),62,18910,305,4650,565
Jul 2016,2016,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,773,773 (B777-300 Passenger),60,21328,355.5,4510,565
Jul 2016,2016,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,777,777 (B777 Passenger),3,927,309,210,565
Jul 2016,2016,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,330,330 (A330),32,9568,299,2720,673
Jul 2016,2016,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,333,333 (A330-300),93,28365,305,7905,673
Jul 2016,2016,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,744,744 (B747-400 Passenger),28,10500,375,2520,673
Jul 2016,2016,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,747,747 (B747 Passenger),3,1122,374,270,673
Jul 2016,2016,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,773,773 (B777-300 Passenger),40,14016,350.4,3405,673
Jul 2016,2016,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,777,777 (B777 Passenger),51,15759,309,4480,673
Jul 2016,2016,TG,TG,KBV,"Krabi, TH","Bangkok, TH",BKK,,,330,330 (A330),31,9269,299,2480,649
Jul 2016,2016,TG,TG,KBV,"Krabi, TH","Bangkok, TH",BKK,,,333,333 (A330-300),31,9455,305,2480,649
Jul 2016,2016,TG,TG,USM,"Ko Samui, TH","Bangkok, TH",BKK,,,734,734 (B737-400),62,9238,149,4030,465
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,320,320 (A320),21,3528,168,1575,565
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,32S,32S (A319/20/21),103,17304,168,7725,565
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Chiang Rai, TH",CEI,,,32S,32S (A319/20/21),93,15624,168,7595,666
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Hat Yai, TH",HDY,,,320,320 (A320),27,4536,168,2295,750
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Hat Yai, TH",HDY,,,32S,32S (A319/20/21),165,27720,168,14025,750
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Khon Kaen, TH",KKC,,,320,320 (A320),79,13272,168,4710,367
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Khon Kaen, TH",KKC,,,32S,32S (A319/20/21),76,12768,168,4435,367
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Narathiwat, TH",NAW,,,32S,32S (A319/20/21),31,5208,168,2945,814
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Phuket, TH",HKT,,,320,320 (A320),71,11928,168,5995,673
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Phuket, TH",HKT,,,32S,32S (A319/20/21),28,4704,168,2270,673
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Surat Thani, TH",URT,,,32S,32S (A319/20/21),62,10416,168,4650,536
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Ubon Ratchathani, TH",UBP,,,32S,32S (A319/20/21),93,15624,168,6045,476
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Udon Thani, TH",UTH,,,320,320 (A320),36,6048,168,2340,451
Jul 2016,2016,WE,WE,BKK,"Bangkok, TH","Udon Thani, TH",UTH,,,32S,32S (A319/20/21),119,19992,168,7735,451
Jul 2016,2016,WE,WE,CEI,"Chiang Rai, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),93,15624,168,7440,666
Jul 2016,2016,WE,WE,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,320,320 (A320),21,3528,168,1470,565
Jul 2016,2016,WE,WE,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),103,17304,168,7365,565
Jul 2016,2016,WE,WE,CNX,"Chiang Mai, TH","Bangkok, TH",DMK,,,32S,32S (A319/20/21),124,20832,168,9300,565
Jul 2016,2016,WE,WE,CNX,"Chiang Mai, TH","Phuket, TH",HKT,,,32S,32S (A319/20/21),31,5208,168,3565,1181
Jul 2016,2016,WE,WE,DMK,"Bangkok, TH","Chiang Mai, TH",CNX,,,32S,32S (A319/20/21),124,20832,168,8990,565
Jul 2016,2016,WE,WE,DMK,"Bangkok, TH","Khon Kaen, TH",KKC,,,32S,32S (A319/20/21),93,15624,168,5115,367
Jul 2016,2016,WE,WE,DMK,"Bangkok, TH","Phuket, TH",HKT,,,32S,32S (A319/20/21),93,15624,168,7440,689
Jul 2016,2016,WE,WE,HDY,"Hat Yai, TH","Bangkok, TH",BKK,,,320,320 (A320),25,4200,168,2125,750
Jul 2016,2016,WE,WE,HDY,"Hat Yai, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),165,27720,168,13870,750
Jul 2016,2016,WE,WE,HKT,"Phuket, TH","Bangkok, TH",BKK,,,320,320 (A320),71,11928,168,6035,673
Jul 2016,2016,WE,WE,HKT,"Phuket, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),28,4704,168,2380,673
Jul 2016,2016,WE,WE,HKT,"Phuket, TH","Bangkok, TH",DMK,,,32S,32S (A319/20/21),93,15624,168,7905,689
Jul 2016,2016,WE,WE,HKT,"Phuket, TH","Chiang Mai, TH",CNX,,,32S,32S (A319/20/21),31,5208,168,3720,1181
Jul 2016,2016,WE,WE,KKC,"Khon Kaen, TH","Bangkok, TH",BKK,,,320,320 (A320),77,12936,168,4620,367
Jul 2016,2016,WE,WE,KKC,"Khon Kaen, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),78,13104,168,4680,367
Jul 2016,2016,WE,WE,KKC,"Khon Kaen, TH","Bangkok, TH",DMK,,,32S,32S (A319/20/21),93,15624,168,5115,367
Jul 2016,2016,WE,WE,NAW,"Narathiwat, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),31,5208,168,2945,814
Jul 2016,2016,WE,WE,UBP,"Ubon Ratchathani, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),93,15624,168,6045,476
Jul 2016,2016,WE,WE,URT,"Surat Thani, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),62,10416,168,4340,536
Jul 2016,2016,WE,WE,UTH,"Udon Thani, TH","Bangkok, TH",BKK,,,320,320 (A320),36,6048,168,2340,451
Jul 2016,2016,WE,WE,UTH,"Udon Thani, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),119,19992,168,7735,451
Aug 2016,2016,DD,DD,BFV,"Buriram, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),31,2046,66,2015,296
Aug 2016,2016,DD,DD,BFV,"Buriram, TH","Bangkok, TH",DMK,,,DH4,DH4 (DHC-8-400),31,2666,86,1705,296
Aug 2016,2016,DD,DD,CEI,"Chiang Rai, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),93,17577,189,7440,666
Aug 2016,2016,DD,DD,CJM,"Chumphon, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),31,2046,66,2170,380
Aug 2016,2016,DD,DD,CJM,"Chumphon, TH","Bangkok, TH",DMK,,,DH4,DH4 (DHC-8-400),31,2666,86,2015,380
Aug 2016,2016,DD,DD,CNX,"Chiang Mai, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),217,41013,189,14105,565
Aug 2016,2016,DD,DD,CNX,"Chiang Mai, TH","Udon Thani, TH",UTH,,,738,738 (B737-800 Passenger),31,5859,189,1860,433
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Buriram, TH",BFV,,,ATR,ATR (ATR-42/72),31,2046,66,2015,296
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Buriram, TH",BFV,,,DH4,DH4 (DHC-8-400),31,2666,86,1860,296
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Chiang Mai, TH",CNX,,,738,738 (B737-800 Passenger),217,41013,189,15190,565
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Chiang Rai, TH",CEI,,,738,738 (B737-800 Passenger),93,17577,189,7440,666
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Chumphon, TH",CJM,,,ATR,ATR (ATR-42/72),31,2046,66,1860,380
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Chumphon, TH",CJM,,,DH4,DH4 (DHC-8-400),31,2666,86,1860,380
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Hat Yai, TH",HDY,,,738,738 (B737-800 Passenger),155,29295,189,13175,772
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Khon Kaen, TH",KKC,,,738,738 (B737-800 Passenger),62,11718,189,3255,367
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Krabi, TH",KBV,,,738,738 (B737-800 Passenger),31,5859,189,2480,666
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Lampang, TH",LPT,,,DH4,DH4 (DHC-8-400),124,10664,86,9815,497
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Loei, TH",LOE,,,DH4,DH4 (DHC-8-400),62,5332,86,4340,410
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Mae Sot, TH",MAQ,,,ATR,ATR (ATR-42/72),31,2046,66,2170,380
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Mae Sot, TH",MAQ,,,DH4,DH4 (DHC-8-400),93,7998,86,6355,380
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Nakhon Phanom, TH",KOP,,,738,738 (B737-800 Passenger),31,5859,189,2170,579
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Nakhon Phanom, TH",KOP,,,DH4,DH4 (DHC-8-400),31,2666,86,2635,579
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Nakhon Si Thammarat, TH",NST,,,738,738 (B737-800 Passenger),155,29295,189,10850,610
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Nan, TH",NNT,,,738,738 (B737-800 Passenger),3,567,189,210,541
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Nan, TH",NNT,,,DH4,DH4 (DHC-8-400),106,9116,86,9285,541
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Phitsanulok, TH",PHS,,,738,738 (B737-800 Passenger),62,11718,189,3100,320
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Phrae, TH",PRH,,,DH4,DH4 (DHC-8-400),61,5246,86,4885,470
Aug 2016,2016,DD,DD,DMK,"Bangkok, TH","Phuket, TH",HKT,,,738,738 (B737-800 Passenger),245,46305,189,20220,689
