"TravelMonth","Op Airline Code","Origin Code","Destination Code","Flights","Seats","Seats/ Dep","Block Mins","Average KMs"
"Aug2016","PG","USM","CNX","31","4464","144.0","3410","1027.0"
"Aug2016","PG","USM","KBV","31","2170","70.0","1705","200.0"
"Aug2016","PG","USM","HKT","155","10850","70.0","9300","249.0"
"Aug2016","PG","USM","UTP","31","2170","70.0","2480","360.0"
"Aug2016","PG","UTP","USM","31","2170","70.0","2170","360.0"
"Aug2016","PG","UTP","HKT","31","2170","70.0","3100","586.0"
"Aug2016","SL","CEI","DMK","124.0","24912.0","200.90322580645162","9920.0","666.0"
"Aug2016","SL","CNX","DMK","307.0","62095.0","202.26384364820848","23545.0","565.0"
"Aug2016","SL","DMK","CNX","307.0","62049.0","202.11400651465797","23430.0","565.0"
"Aug2016","SL","DMK","CEI","124.0","24820.0","200.16129032258064","10230.0","666.0"
"Aug2016","SL","DMK","HDY","255.0","52709.0","206.7019607843137","21865.0","772.0"
"Aug2016","SL","DMK","KBV","136.0","27262.0","200.4558823529412","10350.0","666.0"
"Aug2016","SL","DMK","NST","112","18928","169.0","7770","610.0"
"Aug2016","SL","DMK","HKT","155.0","30105.0","194.2258064516129","12245.0","689.0"
"Aug2016","SL","DMK","URT","116.0","23928.0","206.27586206896552","8275.0","552.0"
"Aug2016","SL","DMK","UBP","50.0","10060.0","201.2","3200.0","483.0"
"Aug2016","SL","DMK","UTH","48.0","9998.0","208.29166666666666","3070.0","451.0"
"Aug2016","SL","HDY","DMK","255.0","52571.0","206.1607843137255","22455.0","772.0"
"Aug2016","SL","HDY","UTH","26","4394","169.0","3380","1186.0"
"Aug2016","SL","HKT","DMK","155.0","30105.0","194.2258064516129","13640.0","689.0"
"Aug2016","SL","KBV","DMK","136.0","27216.0","200.11764705882354","11405.0","666.0"
"Aug2016","SL","NST","DMK","112","18928","169.0","8115","610.0"
"Aug2016","SL","UBP","DMK","50.0","10014.0","200.28","3250.0","483.0"
"Aug2016","SL","URT","DMK","116.0","23928.0","206.27586206896552","8080.0","552.0"
"Aug2016","SL","UTH","DMK","48.0","9998.0","208.29166666666666","3320.0","451.0"
"Aug2016","SL","UTH","HDY","26","4394","169.0","3650","1186.0"
"Aug2016","TG","BKK","CNX","132.0","43303.0","328.0530303030303","9860.0","565.0"
"Aug2016","TG","BKK","USM","62","9238","149.0","4030","465.0"
"Aug2016","TG","BKK","KBV","62.0","18742.0","302.2903225806452","4960.0","649.0"
"Aug2016","TG","BKK","HKT","248.0","80064.0","322.83870967741933","20119.0","673.0"
"Aug2016","TG","CNX","BKK","132.0","43303.0","328.0530303030303","9860.0","565.0"
"Aug2016","TG","HKT","BKK","248.0","80064.0","322.83870967741933","21390.0","673.0"
"Aug2016","TG","KBV","BKK","62.0","18742.0","302.2903225806452","4960.0","649.0"
"Aug2016","TG","USM","BKK","62","9238","149.0","4030","465.0"
"Aug2016","WE","BKK","KBV","40","6720","168.0","3400","649.0"
"Aug2016","WE","KBV","BKK","40","6720","168.0","3400","649.0"
"Aug2016","WE","BKK","CNX","124.0","20832.0","168.0","9300.0","565.0"
"Aug2016","WE","BKK","CEI","93.0","15624.0","168.0","7595.0","666.0"
"Aug2016","WE","BKK","HDY","217.0","36456.0","168.0","18445.0","750.0"
"Aug2016","WE","BKK","KKC","155.0","26040.0","168.0","9145.0","367.0"
"Aug2016","WE","BKK","KBV","54","9072","168.0","4590","649.0"
"Aug2016","WE","BKK","NAW","62.0","10416.0","168.0","5890.0","814.0"
"Aug2016","WE","BKK","HKT","94.0","15792.0","168.0","7990.0","673.0"
"Aug2016","WE","BKK","URT","62","10416","168.0","4650","536.0"
"Aug2016","WE","BKK","UBP","93","15624","168.0","6045","476.0"
"Aug2016","WE","BKK","UTH","155.0","26040.0","168.0","10075.0","451.0"
"Aug2016","WE","CEI","BKK","93.0","15624.0","168.0","7440.0","666.0"
"Aug2016","WE","CNX","BKK","124.0","20832.0","168.0","8835.0","565.0"
"Aug2016","WE","CNX","DMK","124","20832","168.0","9300","565.0"
"Aug2016","WE","CNX","HKT","31","5208","168.0","3565","1181.0"
"Aug2016","WE","DMK","CNX","124","20832","168.0","8990","565.0"
"Aug2016","WE","DMK","KKC","93","15624","168.0","5115","367.0"
"Aug2016","WE","DMK","HKT","93","15624","168.0","7440","689.0"
"Aug2016","WE","HDY","BKK","217.0","36456.0","168.0","18290.0","750.0"
"Aug2016","WE","HKT","BKK","94.0","15792.0","168.0","7990.0","673.0"
"Aug2016","WE","HKT","DMK","93","15624","168.0","7905","689.0"
"Aug2016","WE","HKT","CNX","31","5208","168.0","3720","1181.0"
"Aug2016","WE","KBV","BKK","54","9072","168.0","4590","649.0"
"Aug2016","WE","KKC","BKK","155.0","26040.0","168.0","9300.0","367.0"
"Aug2016","WE","KKC","DMK","93","15624","168.0","5115","367.0"
"Aug2016","WE","NAW","BKK","62.0","10416.0","168.0","5890.0","814.0"
"Aug2016","WE","UBP","BKK","93","15624","168.0","6045","476.0"
"Aug2016","WE","URT","BKK","62","10416","168.0","4340","536.0"
"Aug2016","WE","UTH","BKK","155.0","26040.0","168.0","10075.0","451.0"
"Sep2016","DD","BFV","DMK","60.0","4560.0","76.0","3600.0","296.0"
"Sep2016","DD","CEI","DMK","90","17010","189.0","7200","666.0"
"Sep2016","DD","CJM","DMK","60.0","4560.0","76.0","4050.0","380.0"
"Sep2016","DD","CNX","DMK","210","39690","189.0","13800","565.0"
"Sep2016","DD","CNX","UTH","30","5670","189.0","1800","433.0"
"Sep2016","DD","DMK","BFV","60.0","4560.0","76.0","3750.0","296.0"
"Sep2016","DD","DMK","CNX","210","39690","189.0","14700","565.0"
"Sep2016","DD","DMK","CEI","90","17010","189.0","7200","666.0"
"Sep2016","DD","DMK","CJM","60.0","4560.0","76.0","3600.0","380.0"
"Sep2016","DD","DMK","HDY","150","28350","189.0","12750","772.0"
"Sep2016","DD","DMK","KKC","60","11340","189.0","3150","367.0"
"Sep2016","DD","DMK","KBV","30","5670","189.0","2400","666.0"
"Sep2016","DD","DMK","LPT","90","7740","86.0","7050","497.0"
"Sep2016","DD","DMK","LOE","60","5160","86.0","4200","410.0"
"Sep2016","DD","DMK","MAQ","120.0","9720.0","81.0","8250.0","380.0"
"Sep2016","DD","DMK","KOP","60.0","8250.0","137.5","4650.0","579.0"
"Sep2016","DD","DMK","NST","150","28350","189.0","10500","610.0"
"Sep2016","DD","DMK","NNT","77","6622","86.0","6865","541.0"
"Sep2016","DD","DMK","PHS","60","11340","189.0","3000","320.0"
"Sep2016","DD","DMK","PRH","60","5160","86.0","4800","470.0"
"Sep2016","DD","DMK","HKT","223","42147","189.0","18440","689.0"
"Sep2016","DD","DMK","UNN","60.0","4560.0","76.0","4950.0","497.0"
"Sep2016","DD","DMK","ROI","73","6278","86.0","5390","418.0"
"Sep2016","DD","DMK","SNO","90.0","13920.0","154.66666666666666","6150.0","521.0"
"Sep2016","DD","DMK","URT","120","22680","189.0","8400","552.0"
"Sep2016","DD","DMK","TST","90","17010","189.0","6900","718.0"
"Sep2016","DD","DMK","UBP","150","28350","189.0","9600","483.0"
"Sep2016","DD","DMK","UTH","150","28350","189.0","10050","451.0"
"Sep2016","DD","HDY","DMK","150","28350","189.0","12750","772.0"
"Sep2016","DD","HKT","DMK","223","42147","189.0","18205","689.0"
"Sep2016","DD","KBV","DMK","30","5670","189.0","2400","666.0"
"Sep2016","DD","KKC","DMK","60","11340","189.0","3000","367.0"
"Sep2016","DD","KOP","DMK","60.0","8250.0","137.5","4650.0","579.0"
"Sep2016","DD","LOE","DMK","60","5160","86.0","4200","410.0"
"Sep2016","DD","LPT","DMK","90","7740","86.0","6900","497.0"
"Sep2016","DD","MAQ","DMK","120.0","9720.0","81.0","8250.0","380.0"
"Sep2016","DD","NNT","DMK","77","6622","86.0","6865","541.0"
"Sep2016","DD","NST","DMK","150","28350","189.0","10500","610.0"
"Sep2016","DD","PHS","DMK","60","11340","189.0","3000","320.0"
"Sep2016","DD","PRH","DMK","60","5160","86.0","4800","470.0"
"Sep2016","DD","ROI","DMK","73","6278","86.0","5260","418.0"
"Sep2016","DD","SNO","DMK","90.0","13920.0","154.66666666666666","6300.0","521.0"
"Sep2016","DD","TST","DMK","90","17010","189.0","6900","718.0"
"Sep2016","DD","UBP","DMK","150","28350","189.0","9000","483.0"
"Sep2016","DD","UNN","DMK","60.0","4560.0","76.0","4950.0","497.0"
"Sep2016","DD","URT","DMK","120","22680","189.0","8400","552.0"
"Sep2016","DD","UTH","DMK","150","28350","189.0","9000","451.0"
"Sep2016","DD","UTH","CNX","30","5670","189.0","1800","433.0"
"Sep2016","FD","BFV","DMK","30","5400","180.0","1650","296.0"
"Sep2016","FD","CEI","DMK","120","21600","180.0","9750","666.0"
"Sep2016","FD","CEI","HDY","30","5400","180.0","3300","1434.0"
"Sep2016","FD","CNX","DMK","300","54000","180.0","22950","565.0"
"Sep2016","FD","CNX","HDY","60","10800","180.0","7650","1320.0"
"Sep2016","FD","CNX","KKC","30","5400","180.0","2100","480.0"
"Sep2016","FD","CNX","KBV","60","10800","180.0","6900","1181.0"
"Sep2016","FD","CNX","HKT","90","16200","180.0","11100","1181.0"
"Sep2016","FD","CNX","URT","30","5400","180.0","3300","1067.0"
"Sep2016","FD","CNX","UTP","43","7740","180.0","3160","708.0"
"Sep2016","FD","DMK","BFV","30","5400","180.0","1650","296.0"
"Sep2016","FD","DMK","CNX","300","54000","180.0","22200","565.0"
"Sep2016","FD","DMK","CEI","120","21600","180.0","9600","666.0"
"Sep2016","FD","DMK","HDY","240","43200","180.0","19200","772.0"
"Sep2016","FD","DMK","KKC","120","21600","180.0","6750","367.0"
"Sep2016","FD","DMK","KBV","150","27000","180.0","11700","666.0"
"Sep2016","FD","DMK","LOE","30","5400","180.0","1800","410.0"
"Sep2016","FD","DMK","KOP","60","10800","180.0","4350","579.0"
"Sep2016","FD","DMK","NST","120","21600","180.0","8400","610.0"
"Sep2016","FD","DMK","NNT","60","10800","180.0","3900","541.0"
"Sep2016","FD","DMK","NAW","30","5400","180.0","2700","838.0"
"Sep2016","FD","DMK","PHS","60","10800","180.0","3300","320.0"
"Sep2016","FD","DMK","HKT","480","86400","180.0","38250","689.0"
"Sep2016","FD","DMK","ROI","60","10800","180.0","3600","418.0"
"Sep2016","FD","DMK","SNO","30","5400","180.0","2100","521.0"
"Sep2016","FD","DMK","URT","180","32400","180.0","12450","552.0"
"Sep2016","FD","DMK","TST","90","16200","180.0","7200","718.0"
"Sep2016","FD","DMK","UBP","60","10800","180.0","3750","483.0"
"Sep2016","FD","DMK","UTH","90","16200","180.0","5400","451.0"
"Sep2016","FD","HDY","DMK","240","43200","180.0","20400","772.0"
"Sep2016","FD","HDY","CNX","60","10800","180.0","7050","1320.0"
"Sep2016","FD","HDY","CEI","30","5400","180.0","4050","1434.0"
"Sep2016","FD","HDY","KKC","30","5400","180.0","3600","1086.0"
"Sep2016","FD","HDY","UTP","17","3060","180.0","1190","639.0"
"Sep2016","FD","HKT","DMK","480","86400","180.0","39300","689.0"
"Sep2016","FD","HKT","CNX","90","16200","180.0","10650","1181.0"
"Sep2016","FD","HKT","UTH","30","5400","180.0","3000","1135.0"
"Sep2016","FD","KBV","DMK","150","27000","180.0","12300","666.0"
"Sep2016","FD","KBV","CNX","60","10800","180.0","6900","1181.0"
"Sep2016","FD","KKC","DMK","120","21600","180.0","6900","367.0"
"Sep2016","FD","KKC","CNX","30","5400","180.0","2340","480.0"
"Sep2016","FD","KKC","HDY","30","5400","180.0","3600","1086.0"
"Sep2016","FD","KOP","DMK","60","10800","180.0","4200","579.0"
"Sep2016","FD","LOE","DMK","30","5400","180.0","1650","410.0"
"Sep2016","FD","NAW","DMK","30","5400","180.0","2700","838.0"
"Sep2016","FD","NNT","DMK","60","10800","180.0","4050","541.0"
"Sep2016","FD","NST","DMK","120","21600","180.0","9000","610.0"
"Sep2016","FD","PHS","DMK","60","10800","180.0","3300","320.0"
"Sep2016","FD","ROI","DMK","60","10800","180.0","3750","418.0"
"Sep2016","FD","SNO","DMK","30","5400","180.0","1650","521.0"
"Sep2016","FD","TST","DMK","90","16200","180.0","7050","718.0"
"Sep2016","FD","UBP","DMK","60","10800","180.0","3900","483.0"
"Sep2016","FD","URT","DMK","180","32400","180.0","12450","552.0"
"Sep2016","FD","URT","CNX","30","5400","180.0","3150","1067.0"
"Sep2016","FD","UTH","DMK","90","16200","180.0","5250","451.0"
"Sep2016","FD","UTH","HKT","30","5400","180.0","3300","1135.0"
"Sep2016","FD","UTH","UTP","30","5400","180.0","2015","555.0"
"Sep2016","FD","UTP","CNX","43","7740","180.0","3010","708.0"
"Sep2016","FD","UTP","HDY","17","3060","180.0","1190","639.0"
"Sep2016","FD","UTP","UTH","30","5400","180.0","2100","555.0"
"Sep2016","K8","CNX","HHQ","13","130","10.0","1560","687.0"
"Sep2016","K8","CNX","KKC","30","300","10.0","2100","480.0"
"Sep2016","K8","CNX","HGN","90","900","10.0","3000","119.0"
"Sep2016","K8","CNX","NNT","9","90","10.0","405","192.0"
"Sep2016","K8","CNX","PYY","13","130","10.0","325","87.0"
"Sep2016","K8","CNX","PHS","17","170","10.0","1020","259.0"
"Sep2016","K8","CNX","UTP","13","130","10.0","1560","708.0"
"Sep2016","K8","CNX","UBP","30","300","10.0","3300","740.0"
"Sep2016","K8","HGN","CNX","90","900","10.0","3000","119.0"
"Sep2016","K8","HHQ","CNX","13","130","10.0","1560","687.0"
"Sep2016","K8","KKC","CNX","30","300","10.0","2100","480.0"
"Sep2016","K8","NNT","CNX","9","90","10.0","360","192.0"
"Sep2016","K8","PHS","CNX","17","170","10.0","1020","259.0"
"Sep2016","K8","PYY","CNX","13","130","10.0","325","87.0"
"Sep2016","K8","UBP","CNX","30","300","10.0","3300","740.0"
"Sep2016","K8","UTP","CNX","13","130","10.0","1560","708.0"
"Sep2016","OX","DMK","HKT","12","2592","216.0","960","689.0"
"Sep2016","OX","HKT","DMK","12","2592","216.0","16440","689.0"
"Sep2016","PG","BKK","CNX","210.0","33480.0","159.42857142857142","15900.0","565.0"
"Sep2016","PG","BKK","CEI","60","8460","141.0","4800","666.0"
"Sep2016","PG","BKK","USM","570.0","70616.0","123.88771929824561","39725.0","465.0"
"Sep2016","PG","BKK","KBV","90.0","14040.0","156.0","7650.0","649.0"
"Sep2016","PG","BKK","LPT","90","6300","70.0","8100","497.0"
"Sep2016","PG","BKK","HKT","270","43740","162.0","22950","673.0"
"Sep2016","PG","BKK","THS","90.0","6300.0","70.0","6750.0","377.0"
"Sep2016","PG","BKK","TDX","90.0","6300.0","70.0","5400.0","233.0"
"Sep2016","PG","CEI","BKK","60","8460","141.0","4800","666.0"
"Sep2016","PG","CNX","BKK","210.0","33480.0","159.42857142857142","16800.0","565.0"
"Sep2016","PG","CNX","USM","30","4320","144.0","3150","1027.0"
"Sep2016","PG","CNX","HGN","42","2940","70.0","1890","119.0"
"Sep2016","PG","CNX","HKT","30","4860","162.0","3750","1181.0"
"Sep2016","PG","HDY","HKT","37","2590","70.0","2220","264.0"
"Sep2016","PG","HGN","CNX","42","2520","60.0","1680","119.0"
"Sep2016","PG","HKT","BKK","270","43740","162.0","22950","673.0"
"Sep2016","PG","HKT","CNX","30","4860","162.0","3750","1181.0"
"Sep2016","PG","HKT","HDY","37","2590","70.0","2220","264.0"
"Sep2016","PG","HKT","USM","120","8400","70.0","6600","249.0"
"Sep2016","PG","HKT","UTP","30","2100","70.0","2850","586.0"
"Sep2016","PG","KBV","BKK","90.0","14040.0","156.0","7650.0","649.0"
"Sep2016","PG","KBV","USM","30","2100","70.0","1500","200.0"
"Sep2016","PG","LPT","BKK","90","6300","70.0","8100","497.0"
"Sep2016","PG","TDX","BKK","90.0","6300.0","70.0","5400.0","233.0"
"Sep2016","PG","THS","BKK","90.0","6300.0","70.0","6750.0","377.0"
"Sep2016","PG","USM","BKK","570.0","70616.0","123.88771929824561","39875.0","465.0"
"Sep2016","PG","USM","CNX","30","4320","144.0","3300","1027.0"
"Sep2016","PG","USM","KBV","30","2100","70.0","1650","200.0"
"Sep2016","PG","USM","HKT","120","8400","70.0","7200","249.0"
"Sep2016","PG","USM","UTP","30","2100","70.0","2400","360.0"
"Sep2016","PG","UTP","USM","30","2100","70.0","2100","360.0"
"Sep2016","PG","UTP","HKT","30","2100","70.0","3000","586.0"
"Sep2016","SL","CEI","DMK","120.0","24610.0","205.08333333333334","9600.0","666.0"
"Sep2016","SL","CNX","DMK","311.0","63649.0","204.65916398713827","23980.0","565.0"
"Sep2016","SL","DMK","CNX","311.0","63649.0","204.65916398713827","23705.0","565.0"
"Sep2016","SL","DMK","CEI","120.0","24610.0","205.08333333333334","9910.0","666.0"
"Sep2016","SL","DMK","HDY","257.0","53291.0","207.3579766536965","22080.0","772.0"
"Sep2016","SL","DMK","KBV","120.0","24610.0","205.08333333333334","9085.0","666.0"
"Sep2016","SL","DMK","NST","120.0","23092.0","192.43333333333334","8335.0","610.0"
"Sep2016","SL","DMK","HKT","150.0","29877.0","199.18","11850.0","689.0"
"Sep2016","SL","DMK","URT","129.0","26823.0","207.93023255813952","9180.0","552.0"
"Sep2016","SL","DMK","UBP","150.0","30889.0","205.92666666666668","9600.0","483.0"
"Sep2016","SL","DMK","UTH","145.0","30329.0","209.16551724137932","9575.0","451.0"
"Sep2016","SL","HDY","DMK","257.0","53291.0","207.3579766536965","22875.0","772.0"
"Sep2016","SL","HDY","UTH","13.0","2530.0","194.6153846153846","1690.0","1186.0"
"Sep2016","SL","HKT","DMK","149.0","29671.0","199.13422818791946","13115.0","689.0"
"Sep2016","SL","KBV","DMK","120.0","24610.0","205.08333333333334","10050.0","666.0"
"Sep2016","SL","NST","DMK","120.0","23092.0","192.43333333333334","8550.0","610.0"
"Sep2016","SL","UBP","DMK","150.0","30889.0","205.92666666666668","9750.0","483.0"
"Sep2016","SL","URT","DMK","128.0","26654.0","208.234375","8960.0","552.0"
"Sep2016","SL","UTH","DMK","145.0","30237.0","208.53103448275863","10010.0","451.0"
"Sep2016","SL","UTH","HDY","13.0","2530.0","194.6153846153846","1885.0","1186.0"
"Sep2016","TG","BKK","CNX","129.0","42077.0","326.1782945736434","9630.0","565.0"
"Sep2016","TG","BKK","USM","60","8940","149.0","3900","465.0"
"Sep2016","TG","BKK","KBV","60.0","18120.0","302.0","4800.0","649.0"
"Sep2016","TG","BKK","HKT","240.0","76597.0","319.15416666666664","19470.0","673.0"
"Sep2016","TG","CNX","BKK","129.0","42077.0","326.1782945736434","9630.0","565.0"
"Sep2016","TG","HKT","BKK","240.0","76597.0","319.15416666666664","20700.0","673.0"
"Sep2016","TG","KBV","BKK","60.0","18120.0","302.0","4800.0","649.0"
"Sep2016","TG","USM","BKK","60","8940","149.0","3900","465.0"
"Sep2016","WE","BKK","CNX","120.0","20160.0","168.0","9000.0","565.0"
"Sep2016","WE","BKK","CEI","90","15120","168.0","7350","666.0"
"Sep2016","WE","BKK","HDY","210.0","35280.0","168.0","17850.0","750.0"
"Sep2016","WE","BKK","KKC","150.0","25200.0","168.0","8850.0","367.0"
"Sep2016","WE","BKK","KBV","2","336","168.0","170","649.0"
"Sep2016","WE","BKK","NAW","60.0","10080.0","168.0","5700.0","814.0"
"Sep2016","WE","BKK","HKT","90.0","15120.0","168.0","7650.0","673.0"
"Sep2016","WE","BKK","URT","60","10080","168.0","4500","536.0"
"Sep2016","WE","BKK","UBP","90","15120","168.0","5850","476.0"
"Sep2016","WE","BKK","UTH","150.0","25200.0","168.0","9750.0","451.0"
"Sep2016","WE","CEI","BKK","90","15120","168.0","7200","666.0"
"Sep2016","WE","CNX","BKK","120.0","20160.0","168.0","8550.0","565.0"
"Sep2016","WE","CNX","DMK","120","20160","168.0","9000","565.0"
"Sep2016","WE","CNX","HKT","30","5040","168.0","3450","1181.0"
"Sep2016","WE","DMK","CNX","120","20160","168.0","8700","565.0"
"Sep2016","WE","DMK","KKC","90","15120","168.0","4950","367.0"
"Sep2016","WE","DMK","HKT","90","15120","168.0","7200","689.0"
"Sep2016","WE","HDY","BKK","210.0","35280.0","168.0","17700.0","750.0"
"Sep2016","WE","HKT","BKK","90.0","15120.0","168.0","7650.0","673.0"
"Sep2016","WE","HKT","DMK","90","15120","168.0","7650","689.0"
"Sep2016","WE","HKT","CNX","30","5040","168.0","3600","1181.0"
"Sep2016","WE","KBV","BKK","2","336","168.0","170","649.0"
"Sep2016","WE","KKC","BKK","150.0","25200.0","168.0","9000.0","367.0"
"Sep2016","WE","KKC","DMK","90","15120","168.0","4950","367.0"
"Sep2016","WE","NAW","BKK","60.0","10080.0","168.0","5700.0","814.0"
"Sep2016","WE","UBP","BKK","90","15120","168.0","5850","476.0"
"Sep2016","WE","URT","BKK","60","10080","168.0","4200","536.0"
"Sep2016","WE","UTH","BKK","150.0","25200.0","168.0","9750.0","451.0"
"Oct2016","DD","BFV","DMK","62.0","4712.0","76.0","3740.0","296.0"
"Oct2016","DD","CEI","DMK","97","18333","189.0","7700","666.0"
"Oct2016","DD","CJM","DMK","62.0","4752.0","76.64516129032258","4215.0","380.0"
"Oct2016","DD","CNX","DMK","221","41769","189.0","14500","565.0"
"Oct2016","DD","CNX","UTH","31","5859","189.0","1850","433.0"
"Oct2016","DD","DMK","BFV","62.0","4712.0","76.0","3885.0","296.0"
"Oct2016","DD","DMK","CNX","221","41769","189.0","15470","565.0"
"Oct2016","DD","DMK","CEI","97","18333","189.0","7700","666.0"
"Oct2016","DD","DMK","CJM","62.0","4752.0","76.64516129032258","3740.0","380.0"
"Oct2016","DD","DMK","HDY","159","30051","189.0","13515","772.0"
"Oct2016","DD","DMK","KKC","64","12096","189.0","3365","367.0"
"Oct2016","DD","DMK","KBV","33","6237","189.0","2640","666.0"
"Oct2016","DD","DMK","LPT","95","8170","86.0","7565","497.0"
"Oct2016","DD","DMK","LOE","64","5504","86.0","4480","410.0"
"Oct2016","DD","DMK","MAQ","122.0","9832.0","80.59016393442623","8420.0","380.0"
"Oct2016","DD","DMK","KOP","62.0","8525.0","137.5","4815.0","579.0"
"Oct2016","DD","DMK","NST","157","29673","189.0","10980","610.0"
"Oct2016","DD","DMK","NNT","82.0","7012.0","85.51219512195122","7175.0","541.0"
"Oct2016","DD","DMK","PHS","64","12096","189.0","3190","320.0"
"Oct2016","DD","DMK","PRH","62","5332","86.0","4940","470.0"
"Oct2016","DD","DMK","HKT","243","45927","189.0","20000","689.0"
"Oct2016","DD","DMK","UNN","62.0","4752.0","76.64516129032258","5125.0","497.0"
"Oct2016","DD","DMK","ROI","77","6622","86.0","5635","418.0"
"Oct2016","DD","DMK","SNO","93.0","14384.0","154.66666666666666","6395.0","521.0"
"Oct2016","DD","DMK","URT","126","23814","189.0","8780","552.0"
"Oct2016","DD","DMK","TST","93","17577","189.0","7150","718.0"
"Oct2016","DD","DMK","UBP","159","30051","189.0","10180","483.0"
"Oct2016","DD","DMK","UTH","159","30051","189.0","10605","451.0"
"Oct2016","DD","HDY","DMK","159","30051","189.0","13495","772.0"
"Oct2016","DD","HKT","DMK","245","46305","189.0","20025","689.0"
"Oct2016","DD","KBV","DMK","33","6237","189.0","2640","666.0"
"Oct2016","DD","KKC","DMK","64","12096","189.0","3220","367.0"
"Oct2016","DD","KOP","DMK","62.0","8525.0","137.5","4805.0","579.0"
"Oct2016","DD","LOE","DMK","64","5504","86.0","4440","410.0"
"Oct2016","DD","LPT","DMK","95","8170","86.0","7460","497.0"
"Oct2016","DD","MAQ","DMK","122.0","9832.0","80.59016393442623","8385.0","380.0"
"Oct2016","DD","NNT","DMK","82.0","7012.0","85.51219512195122","7215.0","541.0"
"Oct2016","DD","NST","DMK","157","29673","189.0","10990","610.0"
"Oct2016","DD","PHS","DMK","64","12096","189.0","3190","320.0"
"Oct2016","DD","PRH","DMK","62","5332","86.0","4950","470.0"
"Oct2016","DD","ROI","DMK","77","6622","86.0","5445","418.0"
"Oct2016","DD","SNO","DMK","93.0","14384.0","154.66666666666666","6540.0","521.0"
"Oct2016","DD","TST","DMK","93","17577","189.0","7150","718.0"
"Oct2016","DD","UBP","DMK","159","30051","189.0","9550","483.0"
"Oct2016","DD","UNN","DMK","62.0","4752.0","76.64516129032258","5155.0","497.0"
"Oct2016","DD","URT","DMK","126","23814","189.0","8800","552.0"
"Oct2016","DD","UTH","DMK","159","30051","189.0","9540","451.0"
"Oct2016","DD","UTH","CNX","31","5859","189.0","1850","433.0"
"Oct2016","FD","BFV","DMK","31","5580","180.0","1685","296.0"
"Oct2016","FD","CEI","DMK","155","27900","180.0","12410","666.0"
"Oct2016","FD","CEI","HDY","31","5580","180.0","3470","1434.0"
"Oct2016","FD","CNX","DMK","372","66960","180.0","28520","565.0"
"Oct2016","FD","CNX","HDY","62","11160","180.0","7915","1320.0"
"Oct2016","FD","CNX","KKC","31","5580","180.0","2160","480.0"
"Oct2016","FD","CNX","KBV","62","11160","180.0","7200","1181.0"
"Oct2016","FD","CNX","HKT","93","16740","180.0","11490","1181.0"
"Oct2016","FD","CNX","URT","31","5580","180.0","3410","1067.0"
"Oct2016","FD","CNX","UTP","45","8100","180.0","3345","708.0"
"Oct2016","FD","DMK","BFV","31","5580","180.0","1715","296.0"
"Oct2016","FD","DMK","CNX","372","66960","180.0","27475","565.0"
"Oct2016","FD","DMK","CEI","155","27900","180.0","12245","666.0"
"Oct2016","FD","DMK","HDY","277","49860","180.0","22405","772.0"
"Oct2016","FD","DMK","KKC","124","22320","180.0","7005","367.0"
"Oct2016","FD","DMK","KBV","190","34200","180.0","15045","666.0"
"Oct2016","FD","DMK","LOE","62","11160","180.0","3895","410.0"
"Oct2016","FD","DMK","KOP","62","11160","180.0","4505","579.0"
"Oct2016","FD","DMK","NST","124","22320","180.0","8750","610.0"
"Oct2016","FD","DMK","NNT","62","11160","180.0","4060","541.0"
"Oct2016","FD","DMK","NAW","31","5580","180.0","2790","838.0"
"Oct2016","FD","DMK","PHS","62","11160","180.0","3430","320.0"
"Oct2016","FD","DMK","HKT","502","90360","180.0","40030","689.0"
"Oct2016","FD","DMK","ROI","62","11160","180.0","3750","418.0"
"Oct2016","FD","DMK","SNO","31","5580","180.0","2170","521.0"
"Oct2016","FD","DMK","URT","157","28260","180.0","10875","552.0"
"Oct2016","FD","DMK","TST","93","16740","180.0","7500","718.0"
"Oct2016","FD","DMK","UBP","62","11160","180.0","3905","483.0"
"Oct2016","FD","DMK","UTH","95","17100","180.0","5770","451.0"
"Oct2016","FD","HDY","DMK","277","49860","180.0","23555","772.0"
"Oct2016","FD","HDY","CNX","62","11160","180.0","7365","1320.0"
"Oct2016","FD","HDY","CEI","31","5580","180.0","4195","1434.0"
"Oct2016","FD","HDY","KKC","31","5580","180.0","3720","1086.0"
"Oct2016","FD","HDY","UTP","19","3420","180.0","1330","639.0"
"Oct2016","FD","HKT","DMK","502","90360","180.0","40995","689.0"
"Oct2016","FD","HKT","CNX","93","16740","180.0","10995","1181.0"
"Oct2016","FD","HKT","UTH","31","5580","180.0","3120","1135.0"
"Oct2016","FD","KBV","DMK","190","34200","180.0","15480","666.0"
"Oct2016","FD","KBV","CNX","62","11160","180.0","7090","1181.0"
"Oct2016","FD","KKC","DMK","124","22320","180.0","7090","367.0"
"Oct2016","FD","KKC","CNX","31","5580","180.0","2385","480.0"
"Oct2016","FD","KKC","HDY","31","5580","180.0","3700","1086.0"
"Oct2016","FD","KOP","DMK","62","11160","180.0","4350","579.0"
"Oct2016","FD","LOE","DMK","62","11160","180.0","3885","410.0"
"Oct2016","FD","NAW","DMK","31","5580","180.0","2790","838.0"
"Oct2016","FD","NNT","DMK","62","11160","180.0","4175","541.0"
"Oct2016","FD","NST","DMK","124","22320","180.0","9320","610.0"
